ID,Eye,Trial,Spatial_Freq(cpd),Noise_Seed,Matched_PD(mm)
1,Right,1,4.0,2000032625,2.2999999999999985
1,Right,2,4.0,3774259678,2.5999999999999988
1,Right,3,4.0,3752764031,2.8000000000000016
1,Right,4,4.0,1697505159,2.5999999999999988
1,Right,5,4.0,3284287316,2.2999999999999985
1,Left,1,4.0,1933404534,2.2999999999999985
1,Left,2,4.0,2917483328,2.0999999999999983
1,Left,3,4.0,4237949346,2.399999999999998
1,Left,4,4.0,2298256040,2.5999999999999988
1,Left,5,4.0,1414684919,2.3999999999999986
