ID,Eye,Trial,Spatial_Freq(cpd),Noise_Seed,Matched_PD(mm)
4,Right,1,4.0,4247138141,3.9000000000000026
4,Right,2,4.0,4273048705,4.0
4,Right,3,4.0,3304628010,4.0
4,Right,4,4.0,3319281753,3.6000000000000023
4,Right,5,4.0,2946171812,3.4999999999999996
4,Left,1,4.0,97329860,4.499999999999998
4,Left,2,4.0,3635652747,4.1
4,Left,3,4.0,3060183385,4.000000000000007
4,Left,4,4.0,1115603499,4.199999999999999
4,Left,5,4.0,2386222891,4.100000000000007
