ID,Eye,Trial,Spatial_Freq(cpd),Noise_Seed,Matched_PD(mm)
8,Right,1,4.0,1862008191,1.9999999999999978
8,Right,2,4.0,2108930025,1.5000000000000004
8,Right,3,4.0,3440383650,2.199999999999998
8,Right,4,4.0,2788445484,1.0
8,Right,5,4.0,3134112052,2.200000000000001
8,Left,1,4.0,1892179835,4.0
8,Left,2,4.0,1278307265,1.700000000000005
8,Left,3,4.0,1691299887,2.5000000000000058
8,Left,4,4.0,927131449,1.7999999999999976
8,Left,5,4.0,1666683348,1.0
