ID,Eye,Trial,Spatial_Freq(cpd),Noise_Seed,Matched_PD(mm)
13,Right,1,4.0,3218237008,2.5999999999999983
13,Right,2,4.0,2431280725,2.899999999999999
13,Right,3,4.0,3604259730,2.8999999999999986
13,Right,4,4.0,3878196371,2.7999999999999985
13,Right,5,4.0,3277033897,2.5999999999999988
13,Left,1,4.0,600188300,2.2999999999999985
13,Left,2,4.0,3302482600,2.0999999999999983
13,Left,3,4.0,1182401462,2.2999999999999985
13,Left,4,4.0,902095173,2.3999999999999986
13,Left,5,4.0,2382878671,2.0999999999999983
