ID,Eye,Trial,Spatial_Freq(cpd),Noise_Seed,Matched_PD(mm)
9,Right,1,4.0,1673035291,2.100000000000001
9,Right,2,4.0,1443246173,1.3000000000000003
9,Right,3,4.0,1234303725,1.799999999999998
9,Right,4,4.0,2128991905,2.1999999999999984
9,Right,5,4.0,3408733238,2.2999999999999985
9,Left,1,4.0,448608019,2.1999999999999984
9,Left,2,4.0,4250006866,2.4999999999999987
9,Left,3,4.0,3914897654,2.799999999999999
9,Left,4,4.0,1191706986,2.699999999999999
9,Left,5,4.0,3398532355,2.899999999999999
